fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FULL_002044,ORD_002044,Dubai Hub,Zone C,2025-12-24,2025-12-24,On Time,,SpeedLink
FULL_002045,ORD_002045,Abu Dhabi Hub,Zone D,2025-12-13,2025-12-12,On Time,,SpeedLink
FULL_002046,ORD_002046,Abu Dhabi Hub,Zone C,2026-01-09,,Pending,,SpeedLink
FULL_002047,ORD_002047,Dubai Hub,Zone A,2025-12-31,,Failed,Customer Unavailable,FastTrack
FULL_002048,ORD_002048,Sharjah Hub,Zone D,2025-11-02,2025-11-04,Delayed,Address Issue,QuickShip
FULL_002049,ORD_002049,Sharjah Hub,Zone D,2025-10-19,2025-10-23,Delayed,Address Issue,SpeedLink
FULL_002050,ORD_002050,Sharjah Hub,Zone C,2025-12-06,2025-12-06,On Time,,QuickShip
FULL_002051,ORD_002051,Dubai Hub,Zone B,2025-10-12,2025-10-14,Delayed,Traffic/Weather,QuickShip
FULL_002052,ORD_002052,Dubai Hub,Zone E,2025-12-31,2025-12-31,On Time,,QuickShip
FULL_002053,ORD_002053,Abu Dhabi Hub,Zone E,2025-12-14,2025-12-13,On Time,,FastTrack
FULL_002054,ORD_002054,Dubai Hub,Zone C,2025-10-20,2025-10-18,On Time,,QuickShip
FULL_002055,ORD_002055,Sharjah Hub,Zone B,2025-10-17,2025-10-17,On Time,,SpeedLink
FULL_002056,ORD_002056,Dubai Hub,Zone E,2025-10-25,,Failed,Customer Unavailable,FastTrack
FULL_002057,ORD_002057,Abu Dhabi Hub,Zone F,2025-12-07,2025-12-06,On Time,,FastTrack
FULL_002058,ORD_002058,Dubai Hub,Zone E,2025-10-22,2025-10-22,On Time,,FastTrack
FULL_002059,ORD_002059,Abu Dhabi Hub,Zone A,2025-12-06,2025-12-06,On Time,,SpeedLink
FULL_002060,ORD_002060,Sharjah Hub,Zone F,2025-11-05,2025-11-04,On Time,,QuickShip
FULL_002061,ORD_002061,Dubai Hub,Zone F,2025-12-23,,Failed,Customer Unavailable,QuickShip
FULL_002062,ORD_002062,Sharjah Hub,Zone B,2026-01-01,2025-12-31,On Time,,FastTrack
FULL_002063,ORD_002063,Abu Dhabi Hub,Zone C,2025-10-27,2025-10-27,On Time,,FastTrack
FULL_002064,ORD_002064,Abu Dhabi Hub,Zone C,2025-10-13,2025-10-13,On Time,,SpeedLink
FULL_002065,ORD_002065,Abu Dhabi Hub,Zone F,2025-11-23,2025-11-22,On Time,,SpeedLink
FULL_002066,ORD_002066,Dubai Hub,Zone D,2025-11-28,,Pending,,FastTrack
FULL_002067,ORD_002067,Sharjah Hub,Zone C,2025-11-25,2025-11-25,On Time,,SpeedLink
FULL_002068,ORD_002068,Dubai Hub,Zone F,2026-01-04,2026-01-06,Delayed,Warehouse Delay,QuickShip
FULL_002069,ORD_002069,Abu Dhabi Hub,Zone F,2025-10-21,2025-10-21,On Time,,SpeedLink
FULL_002070,ORD_002070,Dubai Hub,Zone F,2025-12-04,2025-12-02,On Time,,SpeedLink
FULL_002071,ORD_002071,Sharjah Hub,Zone D,2025-11-18,2025-11-18,On Time,,SpeedLink
FULL_002072,ORD_002072,Sharjah Hub,Zone F,2025-10-19,2025-10-18,On Time,,SpeedLink
FULL_002073,ORD_002073,Abu Dhabi Hub,Zone E,2025-12-08,2025-12-13,Delayed,Traffic/Weather,FastTrack
FULL_002074,ORD_002074,Sharjah Hub,Zone B,2025-11-14,2025-11-13,On Time,,FastTrack
FULL_002075,ORD_002075,Abu Dhabi Hub,Zone F,2025-10-21,2025-10-20,On Time,,SpeedLink
FULL_002076,ORD_002076,Abu Dhabi Hub,Zone F,2025-10-24,2025-10-24,On Time,,QuickShip
FULL_002077,ORD_002077,Abu Dhabi Hub,Zone A,2025-10-29,2025-10-28,On Time,,QuickShip
FULL_002078,ORD_002078,Dubai Hub,Zone D,2026-01-06,2026-01-05,On Time,,FastTrack
FULL_002079,ORD_002079,Dubai Hub,Zone F,2025-10-11,2025-10-10,On Time,,SpeedLink
FULL_002080,ORD_002080,Sharjah Hub,Zone F,2025-11-26,2025-11-25,On Time,,QuickShip
FULL_002081,ORD_002081,Sharjah Hub,Zone C,2025-12-22,2025-12-22,On Time,,QuickShip
FULL_002082,ORD_002082,Dubai Hub,Zone D,2025-10-31,2025-10-31,On Time,,QuickShip
FULL_002083,ORD_002083,Abu Dhabi Hub,Zone E,2025-11-12,2025-11-12,On Time,,QuickShip
FULL_002084,ORD_002084,Sharjah Hub,Zone D,2025-10-25,2025-10-23,On Time,,FastTrack
FULL_002085,ORD_002085,Dubai Hub,Zone E,2025-12-02,2025-11-29,On Time,,SpeedLink
FULL_002086,ORD_002086,Dubai Hub,Zone D,2025-10-20,2025-10-20,On Time,,SpeedLink
FULL_002087,ORD_002087,Dubai Hub,Zone D,2025-12-13,,Pending,,QuickShip
FULL_002088,ORD_002088,Dubai Hub,Zone F,2025-10-27,,Pending,,QuickShip
FULL_002089,ORD_002089,Dubai Hub,Zone D,2025-10-16,2025-10-16,On Time,,SpeedLink
FULL_002090,ORD_002090,Abu Dhabi Hub,Zone F,2025-10-21,2025-10-21,On Time,,SpeedLink
FULL_002091,ORD_002091,Dubai Hub,Zone C,2025-10-14,2025-10-19,Delayed,Customer Unavailable,FastTrack
FULL_002092,ORD_002092,Abu Dhabi Hub,Zone C,2025-11-13,2025-11-17,Delayed,Rider Unavailable,QuickShip
FULL_002093,ORD_002093,Dubai Hub,Zone B,2026-01-06,2026-01-06,On Time,,FastTrack
FULL_002094,ORD_002094,Dubai Hub,Zone F,2025-12-18,2025-12-18,On Time,,QuickShip
FULL_002095,ORD_002095,Sharjah Hub,Zone C,2025-12-04,2025-12-01,On Time,,QuickShip
FULL_002096,ORD_002096,Abu Dhabi Hub,Zone A,2025-10-09,,Pending,,SpeedLink
FULL_002097,ORD_002097,Abu Dhabi Hub,Zone B,2025-12-05,2025-12-03,On Time,,FastTrack
FULL_002098,ORD_002098,Abu Dhabi Hub,Zone F,2025-10-27,2025-10-27,On Time,,QuickShip
FULL_002099,ORD_002099,Abu Dhabi Hub,Zone D,2025-10-25,,Failed,Customer Unavailable,QuickShip
FULL_002100,ORD_002100,Dubai Hub,Zone F,2025-11-11,2025-11-11,On Time,,SpeedLink
FULL_002101,ORD_002101,Dubai Hub,Zone F,2025-10-19,2025-10-16,On Time,,FastTrack
FULL_002102,ORD_002102,Sharjah Hub,Zone B,2025-12-07,,Failed,Address Issue,FastTrack
FULL_002103,ORD_002103,Dubai Hub,Zone B,2025-12-18,2025-12-21,Delayed,Address Issue,SpeedLink
FULL_002104,ORD_002104,Dubai Hub,Zone C,2025-12-20,2025-12-20,On Time,,QuickShip
FULL_002105,ORD_002105,Dubai Hub,Zone E,2025-10-16,2025-10-13,On Time,,FastTrack
FULL_002106,ORD_002106,Dubai Hub,Zone E,2025-11-29,2025-11-27,On Time,,QuickShip
FULL_002107,ORD_002107,Abu Dhabi Hub,Zone A,2025-12-09,2025-12-07,On Time,,FastTrack
FULL_002108,ORD_002108,Abu Dhabi Hub,Zone B,2025-12-26,2025-12-26,On Time,,SpeedLink
FULL_002109,ORD_002109,Dubai Hub,Zone B,2025-11-05,,Pending,,QuickShip
FULL_002110,ORD_002110,Abu Dhabi Hub,Zone C,2025-11-09,,Failed,Address Issue,QuickShip
FULL_002111,ORD_002111,Sharjah Hub,Zone F,2025-11-06,2025-11-03,On Time,,QuickShip
FULL_002112,ORD_002112,Abu Dhabi Hub,Zone B,2025-11-14,2025-11-14,On Time,,FastTrack
FULL_002113,ORD_002113,Sharjah Hub,Zone B,2025-10-09,2025-10-10,Delayed,Traffic/Weather,QuickShip
FULL_002114,ORD_002114,Dubai Hub,Zone E,2025-12-31,2025-12-31,On Time,,FastTrack
FULL_002115,ORD_002115,Sharjah Hub,Zone C,2025-10-22,2025-10-26,Delayed,Address Issue,QuickShip
FULL_002116,ORD_002116,Dubai Hub,Zone B,2025-10-20,2025-10-20,On Time,,QuickShip
FULL_002117,ORD_002117,Abu Dhabi Hub,Zone A,2025-11-27,2025-11-30,Delayed,Traffic/Weather,QuickShip
FULL_002118,ORD_002118,Sharjah Hub,Zone A,2025-12-12,2025-12-11,On Time,,QuickShip
FULL_002119,ORD_002119,Sharjah Hub,Zone D,2025-12-04,2025-12-04,On Time,,QuickShip
FULL_002120,ORD_002120,Sharjah Hub,Zone A,2025-12-22,2025-12-22,On Time,,QuickShip
FULL_002121,ORD_002121,Dubai Hub,Zone B,2025-10-18,2025-10-18,On Time,,QuickShip
FULL_002122,ORD_002122,Dubai Hub,Zone B,2025-12-16,2025-12-15,On Time,,SpeedLink
FULL_002123,ORD_002123,Dubai Hub,Zone F,2025-12-23,2025-12-22,On Time,,FastTrack
FULL_002124,ORD_002124,Dubai Hub,Zone C,2025-10-18,2025-10-16,On Time,,QuickShip
FULL_002125,ORD_002125,Sharjah Hub,Zone E,2025-11-20,2025-11-19,On Time,,SpeedLink
FULL_002126,ORD_002126,Sharjah Hub,Zone B,2025-11-04,2025-11-01,On Time,,QuickShip
FULL_002127,ORD_002127,Abu Dhabi Hub,Zone E,2026-01-01,,Failed,Customer Unavailable,QuickShip
FULL_002128,ORD_002128,Abu Dhabi Hub,Zone D,2025-10-29,2025-10-29,On Time,,FastTrack
FULL_002129,ORD_002129,Dubai Hub,Zone B,2025-12-09,2025-12-13,Delayed,Address Issue,SpeedLink
FULL_002130,ORD_002130,Abu Dhabi Hub,Zone A,2026-01-03,2026-01-02,Delayed,Warehouse Delay,FastTrack
FULL_002131,ORD_002131,Sharjah Hub,Zone F,2025-10-23,,Failed,Customer Unavailable,FastTrack
FULL_002132,ORD_002132,Sharjah Hub,Zone A,2025-11-23,,Pending,,SpeedLink
FULL_002133,ORD_002133,Sharjah Hub,Zone A,2026-01-05,2026-01-02,On Time,,QuickShip
FULL_002134,ORD_002134,Dubai Hub,Zone E,2025-11-25,2025-11-25,On Time,,FastTrack
FULL_002135,ORD_002135,Dubai Hub,Zone B,2026-01-01,2026-01-04,Delayed,Traffic/Weather,QuickShip
FULL_002136,ORD_002136,Dubai Hub,Zone C,2026-01-06,2026-01-07,Delayed,Traffic/Weather,FastTrack
FULL_002137,ORD_002137,Abu Dhabi Hub,Zone A,2025-11-08,2025-11-08,Delayed,Address Issue,QuickShip
FULL_002138,ORD_002138,Dubai Hub,Zone B,2025-12-06,2025-12-08,Delayed,Address Issue,FastTrack
FULL_002139,ORD_002139,Dubai Hub,Zone A,2025-12-18,2025-12-18,On Time,,FastTrack
FULL_002140,ORD_002140,Dubai Hub,Zone E,2025-12-29,,Pending,,SpeedLink
FULL_002141,ORD_002141,Dubai Hub,Zone C,2025-12-21,2025-12-21,On Time,,SpeedLink
FULL_002142,ORD_002142,Abu Dhabi Hub,Zone C,2025-12-18,2025-12-16,On Time,,QuickShip
FULL_002143,ORD_002143,Abu Dhabi Hub,Zone A,2025-11-30,2025-11-29,On Time,,FastTrack
FULL_002144,ORD_002144,Sharjah Hub,Zone F,2025-12-28,2025-12-29,On Time,,FastTrack
FULL_002145,ORD_002145,Dubai Hub,Zone B,2025-10-24,2025-10-24,On Time,,SpeedLink
FULL_002146,ORD_002146,Sharjah Hub,Zone E,2026-01-03,2026-01-01,On Time,,FastTrack
FULL_002147,ORD_002147,Sharjah Hub,Zone C,2025-11-05,2025-11-06,Delayed,Rider Unavailable,SpeedLink
FULL_002148,ORD_002148,Dubai Hub,Zone C,2025-11-29,,Failed,Address Issue,SpeedLink
FULL_002149,ORD_002149,Abu Dhabi Hub,Zone F,2025-11-10,2025-11-09,On Time,,FastTrack
FULL_002150,ORD_002150,Dubai Hub,Zone F,2026-01-07,2026-01-07,On Time,,SpeedLink
FULL_002151,ORD_002151,Dubai Hub,Zone D,2025-10-26,,Pending,,SpeedLink
FULL_002152,ORD_002152,Sharjah Hub,Zone D,2025-10-15,2025-10-15,On Time,,SpeedLink
FULL_002153,ORD_002153,Sharjah Hub,Zone D,2025-12-22,2025-12-21,On Time,,QuickShip
FULL_002154,ORD_002154,Dubai Hub,Zone B,2025-12-13,2025-12-17,Delayed,Traffic/Weather,SpeedLink
FULL_002155,ORD_002155,Dubai Hub,Zone C,2025-12-16,,Pending,,SpeedLink
FULL_002156,ORD_002156,Dubai Hub,Zone E,2025-12-07,2025-12-08,Delayed,Rider Unavailable,FastTrack
FULL_002157,ORD_002157,Sharjah Hub,Zone E,2025-11-13,2025-11-18,Delayed,Warehouse Delay,FastTrack
FULL_002158,ORD_002158,Dubai Hub,Zone A,2025-12-29,2025-12-27,On Time,,FastTrack
FULL_002159,ORD_002159,Dubai Hub,Zone A,2026-01-05,2026-01-05,On Time,,FastTrack
FULL_002160,ORD_002160,Abu Dhabi Hub,Zone A,2025-12-20,2025-12-24,Delayed,Traffic/Weather,QuickShip
FULL_002161,ORD_002161,Dubai Hub,Zone B,2025-11-19,,Failed,Customer Unavailable,FastTrack
FULL_002162,ORD_002162,Dubai Hub,Zone C,2025-10-18,2025-10-17,On Time,,QuickShip
FULL_002163,ORD_002163,Dubai Hub,Zone C,2026-01-07,2026-01-07,On Time,,FastTrack
FULL_002164,ORD_002164,Sharjah Hub,Zone C,2025-10-18,,Pending,,FastTrack
FULL_002165,ORD_002165,Abu Dhabi Hub,Zone F,2025-12-23,2025-12-23,On Time,,QuickShip
FULL_002166,ORD_002166,Sharjah Hub,Zone C,2025-11-30,2025-11-30,On Time,,SpeedLink
FULL_002167,ORD_002167,Dubai Hub,Zone F,2025-11-18,,Pending,,SpeedLink
FULL_002168,ORD_002168,Dubai Hub,Zone A,2025-10-12,2025-10-12,On Time,,FastTrack
FULL_002169,ORD_002169,Abu Dhabi Hub,Zone B,2025-11-01,2025-10-31,On Time,,SpeedLink
FULL_002170,ORD_002170,Abu Dhabi Hub,Zone A,2025-12-05,2025-12-04,On Time,,SpeedLink
FULL_002171,ORD_002171,Dubai Hub,Zone B,2025-10-30,2025-10-29,On Time,,FastTrack
FULL_002172,ORD_002172,Dubai Hub,Zone F,2025-11-20,,Pending,,FastTrack
FULL_002173,ORD_002173,Abu Dhabi Hub,Zone E,2025-11-05,2025-11-05,On Time,,FastTrack
FULL_002174,ORD_002174,Sharjah Hub,Zone B,2025-10-24,2025-10-24,On Time,,FastTrack
FULL_002175,ORD_002175,Abu Dhabi Hub,Zone E,2025-11-25,2025-11-25,On Time,,FastTrack
FULL_002176,ORD_002176,Dubai Hub,Zone D,2025-10-17,2025-10-16,On Time,,QuickShip
FULL_002177,ORD_002177,Dubai Hub,Zone D,2025-10-11,2025-10-14,Delayed,Traffic/Weather,QuickShip
FULL_002178,ORD_002178,Sharjah Hub,Zone C,2025-11-15,2025-11-15,On Time,,SpeedLink
FULL_002179,ORD_002179,Abu Dhabi Hub,Zone B,2025-12-11,2025-12-08,On Time,,SpeedLink
FULL_002180,ORD_002180,Sharjah Hub,Zone D,2025-11-20,2025-11-20,On Time,,FastTrack
FULL_002181,ORD_002181,Sharjah Hub,Zone F,2025-11-15,2025-11-12,On Time,,FastTrack
FULL_002182,ORD_002182,Abu Dhabi Hub,Zone E,2025-12-18,2025-12-18,On Time,,QuickShip
FULL_002183,ORD_002183,Dubai Hub,Zone D,2025-12-17,2025-12-19,Delayed,Traffic/Weather,SpeedLink
FULL_002184,ORD_002184,Abu Dhabi Hub,Zone A,2025-12-19,2025-12-19,On Time,,SpeedLink
FULL_002185,ORD_002185,Dubai Hub,Zone B,2025-10-11,2025-10-10,On Time,,FastTrack
FULL_002186,ORD_002186,Abu Dhabi Hub,Zone F,2025-10-29,2025-10-29,On Time,,SpeedLink
FULL_002187,ORD_002187,Sharjah Hub,Zone D,2025-11-04,2025-11-04,On Time,,SpeedLink
FULL_002188,ORD_002188,Dubai Hub,Zone F,2025-11-23,2025-11-26,Delayed,Address Issue,FastTrack
FULL_002189,ORD_002189,Abu Dhabi Hub,Zone E,2025-12-28,,Pending,,QuickShip
FULL_002190,ORD_002190,Dubai Hub,Zone B,2025-10-27,2025-10-25,On Time,,QuickShip
FULL_002191,ORD_002191,Abu Dhabi Hub,Zone F,2025-11-21,,Pending,,SpeedLink
FULL_002192,ORD_002192,Sharjah Hub,Zone D,2026-01-05,2026-01-04,On Time,,SpeedLink
FULL_002193,ORD_002193,Dubai Hub,Zone B,2026-01-02,2025-12-30,On Time,,SpeedLink
FULL_002194,ORD_002194,Dubai Hub,Zone E,2025-10-17,,Pending,,QuickShip
FULL_002195,ORD_002195,Abu Dhabi Hub,Zone B,2026-01-04,,Pending,,SpeedLink
FULL_002196,ORD_002196,Dubai Hub,Zone E,2025-12-03,2025-12-03,On Time,,FastTrack
FULL_002197,ORD_002197,Dubai Hub,Zone A,2025-11-15,2025-11-14,On Time,,FastTrack
FULL_002198,ORD_002198,Dubai Hub,Zone A,2025-10-14,2025-10-11,On Time,,SpeedLink
FULL_002199,ORD_002199,Dubai Hub,Zone F,2025-11-25,2025-11-23,On Time,,QuickShip
FULL_002200,ORD_002200,Dubai Hub,Zone B,2025-11-10,2025-11-08,On Time,,SpeedLink
FULL_002201,ORD_002201,Dubai Hub,Zone A,2025-11-20,2025-11-20,On Time,,QuickShip
FULL_002202,ORD_002202,Abu Dhabi Hub,Zone A,2025-11-08,,Pending,,QuickShip
FULL_002203,ORD_002203,Abu Dhabi Hub,Zone A,2026-01-08,,Failed,Address Issue,SpeedLink
FULL_002204,ORD_002204,Sharjah Hub,Zone F,2025-11-30,2025-11-30,On Time,,QuickShip
FULL_002205,ORD_002205,Dubai Hub,Zone A,2025-11-01,2025-11-01,On Time,,QuickShip
FULL_002206,ORD_002206,Sharjah Hub,Zone A,2025-10-15,2025-10-15,On Time,,SpeedLink
FULL_002207,ORD_002207,Sharjah Hub,Zone E,2025-12-27,2025-12-24,On Time,,SpeedLink
FULL_002208,ORD_002208,Abu Dhabi Hub,Zone D,2025-10-11,,Failed,Customer Unavailable,QuickShip
FULL_002209,ORD_002209,Sharjah Hub,Zone E,2025-12-30,2025-12-30,On Time,,FastTrack
FULL_002210,ORD_002210,Abu Dhabi Hub,Zone F,2025-12-16,2025-12-16,On Time,,QuickShip
FULL_002211,ORD_002211,Dubai Hub,Zone D,2025-12-24,2025-12-22,On Time,,SpeedLink
FULL_002212,ORD_002212,Dubai Hub,Zone B,2025-11-18,2025-11-17,On Time,,QuickShip
FULL_002213,ORD_002213,Abu Dhabi Hub,Zone F,2025-11-13,,Pending,,SpeedLink
FULL_002214,ORD_002214,Sharjah Hub,Zone E,2025-10-14,2025-10-14,On Time,,FastTrack
FULL_002215,ORD_002215,Dubai Hub,Zone D,2025-11-27,2025-11-26,On Time,,SpeedLink
FULL_002216,ORD_002216,Sharjah Hub,Zone F,2025-12-22,2025-12-22,On Time,,SpeedLink
FULL_002217,ORD_002217,Dubai Hub,Zone B,2025-10-22,,Failed,Address Issue,FastTrack
FULL_002218,ORD_002218,Sharjah Hub,Zone D,2025-10-31,2025-10-30,On Time,,QuickShip
FULL_002219,ORD_002219,Dubai Hub,Zone E,2025-12-15,2025-12-14,On Time,,SpeedLink
FULL_002220,ORD_002220,Dubai Hub,Zone B,2025-10-16,2025-10-14,On Time,,QuickShip
FULL_002221,ORD_002221,Dubai Hub,Zone F,2025-10-10,2025-10-08,On Time,,SpeedLink
FULL_002222,ORD_002222,Dubai Hub,Zone E,2025-11-28,2025-12-01,Delayed,Warehouse Delay,FastTrack
FULL_002223,ORD_002223,Dubai Hub,Zone D,2025-11-27,,Pending,,QuickShip
FULL_002224,ORD_002224,Sharjah Hub,Zone A,2025-11-27,2025-11-29,Delayed,Address Issue,FastTrack
FULL_002225,ORD_002225,Dubai Hub,Zone B,2025-11-17,2025-11-17,On Time,,SpeedLink
FULL_002226,ORD_002226,Abu Dhabi Hub,Zone C,2025-10-15,2025-10-15,On Time,,FastTrack
FULL_002227,ORD_002227,Dubai Hub,Zone C,2025-11-03,2025-11-03,On Time,,SpeedLink
FULL_002228,ORD_002228,Dubai Hub,Zone F,2026-01-03,2026-01-03,On Time,,QuickShip
FULL_002229,ORD_002229,Dubai Hub,Zone E,2025-11-30,,Failed,Customer Unavailable,SpeedLink
FULL_002230,ORD_002230,Dubai Hub,Zone B,2025-12-06,2025-12-04,On Time,,QuickShip
FULL_002231,ORD_002231,Abu Dhabi Hub,Zone B,2025-12-04,2025-12-01,On Time,,FastTrack
FULL_002232,ORD_002232,Dubai Hub,Zone E,2025-10-19,2025-10-19,On Time,,FastTrack
FULL_002233,ORD_002233,Abu Dhabi Hub,Zone C,2025-10-09,,Pending,,QuickShip
FULL_002234,ORD_002234,Abu Dhabi Hub,Zone D,2025-12-22,2025-12-22,On Time,,SpeedLink
FULL_002235,ORD_002235,Dubai Hub,Zone D,2025-10-09,2025-10-09,On Time,,FastTrack
FULL_002236,ORD_002236,Dubai Hub,Zone A,2025-12-20,2025-12-17,On Time,,QuickShip
FULL_002237,ORD_002237,Dubai Hub,Zone C,2025-10-30,2025-10-29,On Time,,SpeedLink
FULL_002238,ORD_002238,Abu Dhabi Hub,Zone C,2025-12-16,2025-12-16,On Time,,FastTrack
FULL_002239,ORD_002239,Dubai Hub,Zone D,2025-12-27,2025-12-27,On Time,,SpeedLink
FULL_002240,ORD_002240,Abu Dhabi Hub,Zone B,2025-10-31,2025-11-05,Delayed,Traffic/Weather,QuickShip
FULL_002241,ORD_002241,Dubai Hub,Zone F,2025-10-27,2025-10-25,On Time,,QuickShip
FULL_002242,ORD_002242,Sharjah Hub,Zone D,2025-12-07,2025-12-05,On Time,,FastTrack
FULL_002243,ORD_002243,Dubai Hub,Zone F,2025-11-03,,Pending,,SpeedLink
FULL_002244,ORD_002244,Dubai Hub,Zone D,2025-10-09,2025-10-08,On Time,,SpeedLink
FULL_002245,ORD_002245,Dubai Hub,Zone F,2025-11-23,2025-11-24,Delayed,Warehouse Delay,SpeedLink
FULL_002246,ORD_002246,Abu Dhabi Hub,Zone E,2025-12-12,2025-12-13,Delayed,Address Issue,QuickShip
FULL_002247,ORD_002247,Sharjah Hub,Zone A,2025-12-25,2025-12-24,On Time,,SpeedLink
FULL_002248,ORD_002248,Abu Dhabi Hub,Zone A,2025-11-14,2025-11-12,On Time,,QuickShip
FULL_002249,ORD_002249,Sharjah Hub,Zone B,2025-10-30,2025-10-28,On Time,,QuickShip
FULL_002250,ORD_002250,Dubai Hub,Zone A,2025-11-24,2025-11-24,On Time,,QuickShip
FULL_002251,ORD_002251,Dubai Hub,Zone B,2025-12-12,2025-12-10,On Time,,SpeedLink
FULL_002252,ORD_002252,Dubai Hub,Zone E,2025-10-27,2025-11-01,Delayed,Address Issue,SpeedLink
FULL_002253,ORD_002253,Dubai Hub,Zone A,2025-12-20,,Failed,Address Issue,QuickShip
FULL_002254,ORD_002254,Dubai Hub,Zone A,2025-11-29,2025-12-04,Delayed,Warehouse Delay,SpeedLink
FULL_002255,ORD_002255,Dubai Hub,Zone A,2025-10-26,2025-10-26,On Time,,FastTrack
FULL_002256,ORD_002256,Dubai Hub,Zone C,2025-12-20,2025-12-18,On Time,,QuickShip
FULL_002257,ORD_002257,Dubai Hub,Zone C,2025-12-10,2025-12-09,On Time,,FastTrack
FULL_002258,ORD_002258,Dubai Hub,Zone E,2025-10-19,2025-10-21,Delayed,Traffic/Weather,FastTrack
FULL_002259,ORD_002259,Dubai Hub,Zone E,2025-10-08,2025-10-08,On Time,,QuickShip
FULL_002260,ORD_002260,Dubai Hub,Zone B,2025-10-22,,Pending,,QuickShip
FULL_002261,ORD_002261,Dubai Hub,Zone A,2026-01-02,,Failed,Address Issue,FastTrack
FULL_002262,ORD_002262,Dubai Hub,Zone A,2025-11-07,2025-11-06,On Time,,QuickShip
FULL_002263,ORD_002263,Dubai Hub,Zone F,2025-12-21,2025-12-22,Delayed,Warehouse Delay,FastTrack
FULL_002264,ORD_002264,Dubai Hub,Zone E,2025-12-03,2025-12-03,On Time,,FastTrack
FULL_002265,ORD_002265,Dubai Hub,Zone D,2025-12-14,2025-12-17,On Time,,FastTrack
FULL_002266,ORD_002266,Abu Dhabi Hub,Zone C,2025-11-16,,Pending,,QuickShip
FULL_002267,ORD_002267,Sharjah Hub,Zone B,2025-11-30,2025-11-29,On Time,,FastTrack
FULL_002268,ORD_002268,Dubai Hub,Zone B,2025-10-22,2025-10-23,Delayed,Rider Unavailable,QuickShip
FULL_002269,ORD_002269,Dubai Hub,Zone E,2025-11-16,,Pending,,SpeedLink
FULL_002270,ORD_002270,Dubai Hub,Zone A,2025-11-10,2025-11-15,Delayed,Warehouse Delay,QuickShip
FULL_002271,ORD_002271,Sharjah Hub,Zone F,2025-12-28,2025-12-25,On Time,,FastTrack
FULL_002272,ORD_002272,Abu Dhabi Hub,Zone E,2025-11-14,2025-11-14,On Time,,SpeedLink
FULL_002273,ORD_002273,Dubai Hub,Zone E,2025-11-09,2025-11-11,On Time,,SpeedLink
FULL_002274,ORD_002274,Sharjah Hub,Zone F,2025-11-14,2025-11-11,On Time,,FastTrack
FULL_002275,ORD_002275,Sharjah Hub,Zone A,2025-11-04,2025-11-02,On Time,,QuickShip
FULL_002276,ORD_002276,Dubai Hub,Zone A,2025-12-19,,Pending,,QuickShip
FULL_002277,ORD_002277,Abu Dhabi Hub,Zone F,2025-12-28,2025-12-28,On Time,,QuickShip
FULL_002278,ORD_002278,Dubai Hub,Zone A,2025-10-16,2025-10-15,On Time,,SpeedLink
FULL_002279,ORD_002279,Sharjah Hub,Zone E,2025-11-14,2025-11-12,On Time,,QuickShip
FULL_002280,ORD_002280,Sharjah Hub,Zone D,2025-11-28,2025-11-30,Delayed,Traffic/Weather,QuickShip
FULL_002281,ORD_002281,Dubai Hub,Zone B,2025-11-20,2025-11-23,Delayed,Address Issue,FastTrack
FULL_002282,ORD_002282,Sharjah Hub,Zone A,2025-10-13,2025-10-12,On Time,,QuickShip
FULL_002283,ORD_002283,Sharjah Hub,Zone D,2025-10-19,,Failed,Customer Unavailable,FastTrack
FULL_002284,ORD_002284,Dubai Hub,Zone E,2025-10-27,2025-10-27,On Time,,QuickShip
FULL_002285,ORD_002285,Abu Dhabi Hub,Zone E,2025-11-29,2025-11-26,On Time,,QuickShip
FULL_002286,ORD_002286,Dubai Hub,Zone E,2025-11-08,,Pending,,SpeedLink
FULL_002287,ORD_002287,Dubai Hub,Zone C,2025-10-30,2025-11-01,Delayed,Warehouse Delay,FastTrack
FULL_002288,ORD_002288,Sharjah Hub,Zone D,2025-12-04,2025-12-03,On Time,,FastTrack
FULL_002289,ORD_002289,Dubai Hub,Zone D,2025-10-16,,Pending,,QuickShip
FULL_002290,ORD_002290,Dubai Hub,Zone B,2025-10-23,2025-10-28,Delayed,Traffic/Weather,QuickShip
FULL_002291,ORD_002291,Dubai Hub,Zone A,2025-12-06,,Failed,Address Issue,SpeedLink
FULL_002292,ORD_002292,Abu Dhabi Hub,Zone C,2025-10-15,2025-10-13,Delayed,Traffic/Weather,SpeedLink
FULL_002293,ORD_002293,Dubai Hub,Zone D,2025-12-09,2025-12-11,Delayed,Address Issue,QuickShip
FULL_002294,ORD_002294,Abu Dhabi Hub,Zone B,2025-12-29,,Pending,,SpeedLink
FULL_002295,ORD_002295,Abu Dhabi Hub,Zone B,2025-11-16,2025-11-17,Delayed,Address Issue,SpeedLink
FULL_002296,ORD_002296,Abu Dhabi Hub,Zone A,2025-10-10,2025-10-15,Delayed,Address Issue,SpeedLink
FULL_002297,ORD_002297,Abu Dhabi Hub,Zone E,2025-10-25,,Pending,,QuickShip
FULL_002298,ORD_002298,Dubai Hub,Zone A,2025-12-28,2025-12-28,On Time,,QuickShip
FULL_002299,ORD_002299,Dubai Hub,Zone C,2025-11-17,2025-11-16,On Time,,SpeedLink
