fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FUL_ORD_001181,ORD_001181,Abu Dhabi Hub,Zone C,12/25/2025,,Pending,,SpeedLink
FUL_ORD_001182,ORD_001182,Dubai Hub,Zone E,12/18/2025,12/18/2025,On Time,,SpeedLink
FUL_ORD_001183,ORD_001183,Dubai Hub,Zone A,12/29/2025,12/29/2025,On Time,,SpeedLink
FUL_ORD_001184,ORD_001184,Dubai Hub,Zone C,11/8/2025,11/8/2025,On Time,,FastTrack
FUL_ORD_001185,ORD_001185,Dubai Hub,Zone B,10/13/2025,10/13/2025,On Time,,FastTrack
FUL_ORD_001186,ORD_001186,Dubai Hub,Zone F,10/31/2025,,Pending,,FastTrack
FUL_ORD_001187,ORD_001187,Dubai Hub,Zone B,12/17/2025,12/18/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_001188,ORD_001188,Dubai Hub,Zone A,12/15/2025,12/15/2025,On Time,,SpeedLink
FUL_ORD_001189,ORD_001189,Abu Dhabi Hub,Zone E,12/31/2025,12/31/2025,On Time,,FastTrack
FUL_ORD_001190,ORD_001190,Sharjah Hub,Zone B,11/24/2025,11/24/2025,On Time,,FastTrack
FUL_ORD_001191,ORD_001191,Sharjah Hub,Zone C,12/31/2025,12/31/2025,On Time,,FastTrack
FUL_ORD_001192,ORD_001192,Sharjah Hub,Zone A,10/28/2025,,Failed,,SpeedLink
FUL_ORD_001193,ORD_001193,Dubai Hub,Zone D,12/14/2025,12/14/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_001194,ORD_001194,Abu Dhabi Hub,Zone C,12/14/2025,12/14/2025,On Time,,FastTrack
FUL_ORD_001195,ORD_001195,Dubai Hub,Zone D,12/28/2025,12/28/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_001196,ORD_001196,Dubai Hub,Zone B,10/15/2025,10/15/2025,On Time,,QuickShip
FUL_ORD_001197,ORD_001197,Abu Dhabi Hub,Zone E,12/6/2025,12/6/2025,On Time,,QuickShip
FUL_ORD_001198,ORD_001198,Abu Dhabi Hub,Zone B,12/11/2025,12/11/2025,On Time,,FastTrack
FUL_ORD_001199,ORD_001199,Sharjah Hub,Zone E,10/20/2025,10/20/2025,On Time,,FastTrack
FUL_ORD_001200,ORD_001200,Dubai Hub,Zone D,12/10/2025,12/10/2025,On Time,,FastTrack
FUL_ORD_001201,ORD_001201,Sharjah Hub,Zone F,1/4/2026,1/4/2026,On Time,,SpeedLink
FUL_ORD_001202,ORD_001202,Dubai Hub,Zone C,12/2/2025,12/2/2025,On Time,,SpeedLink
FUL_ORD_001203,ORD_001203,Dubai Hub,Zone E,11/21/2025,11/21/2025,On Time,,SpeedLink
FUL_ORD_001204,ORD_001204,Abu Dhabi Hub,Zone A,12/20/2025,12/20/2025,On Time,,QuickShip
FUL_ORD_001205,ORD_001205,Abu Dhabi Hub,Zone C,1/1/2026,1/1/2026,On Time,,FastTrack
FUL_ORD_001206,ORD_001206,Sharjah Hub,Zone E,11/2/2025,,Pending,,QuickShip
FUL_ORD_001207,ORD_001207,Dubai Hub,Zone F,12/23/2025,12/23/2025,On Time,,QuickShip
FUL_ORD_001208,ORD_001208,Dubai Hub,Zone C,12/22/2025,12/22/2025,On Time,,QuickShip
FUL_ORD_001209,ORD_001209,Dubai Hub,Zone F,10/11/2025,10/13/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_001210,ORD_001210,Dubai Hub,Zone F,11/17/2025,11/17/2025,On Time,,FastTrack
FUL_ORD_001211,ORD_001211,Sharjah Hub,Zone A,11/25/2025,,Failed,,FastTrack
FUL_ORD_001212,ORD_001212,Sharjah Hub,Zone C,11/2/2025,,Pending,,QuickShip
FUL_ORD_001213,ORD_001213,Sharjah Hub,Zone C,10/24/2025,10/24/2025,On Time,,FastTrack
FUL_ORD_001214,ORD_001214,Sharjah Hub,Zone A,11/2/2025,11/2/2025,On Time,,QuickShip
FUL_ORD_001215,ORD_001215,Abu Dhabi Hub,Zone D,11/6/2025,11/6/2025,On Time,,SpeedLink
FUL_ORD_001216,ORD_001216,Dubai Hub,Zone A,10/19/2025,10/19/2025,On Time,,FastTrack
FUL_ORD_001217,ORD_001217,Abu Dhabi Hub,Zone D,12/30/2025,12/30/2025,On Time,,QuickShip
FUL_ORD_001218,ORD_001218,Abu Dhabi Hub,Zone E,10/18/2025,,Pending,,FastTrack
FUL_ORD_001219,ORD_001219,Abu Dhabi Hub,Zone D,11/8/2025,11/8/2025,On Time,,FastTrack
FUL_ORD_001220,ORD_001220,Dubai Hub,Zone A,12/16/2025,12/16/2025,On Time,,QuickShip
FUL_ORD_001221,ORD_001221,Dubai Hub,Zone D,11/23/2025,11/24/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_001222,ORD_001222,Dubai Hub,Zone B,12/23/2025,12/24/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_001223,ORD_001223,Dubai Hub,Zone C,11/24/2025,11/24/2025,On Time,,QuickShip
FUL_ORD_001224,ORD_001224,Sharjah Hub,Zone B,1/3/2026,1/3/2026,On Time,,SpeedLink
FUL_ORD_001225,ORD_001225,Abu Dhabi Hub,Zone C,1/3/2026,1/3/2026,On Time,,FastTrack
FUL_ORD_001226,ORD_001226,Dubai Hub,Zone E,10/20/2025,10/20/2025,On Time,,SpeedLink
FUL_ORD_001227,ORD_001227,Abu Dhabi Hub,Zone E,12/10/2025,12/10/2025,On Time,,SpeedLink
FUL_ORD_001228,ORD_001228,Abu Dhabi Hub,Zone F,11/13/2025,,Failed,,SpeedLink
FUL_ORD_001229,ORD_001229,Sharjah Hub,Zone A,11/7/2025,11/7/2025,On Time,,SpeedLink
FUL_ORD_001230,ORD_001230,Abu Dhabi Hub,Zone E,12/4/2025,12/4/2025,On Time,,SpeedLink
FUL_ORD_001231,ORD_001231,Dubai Hub,Zone A,10/28/2025,,Failed,,QuickShip
FUL_ORD_001232,ORD_001232,Abu Dhabi Hub,Zone C,12/9/2025,12/9/2025,On Time,,FastTrack
FUL_ORD_001233,ORD_001233,Sharjah Hub,Zone C,10/17/2025,10/17/2025,On Time,,FastTrack
FUL_ORD_001234,ORD_001234,Dubai Hub,Zone B,11/12/2025,11/12/2025,On Time,,FastTrack
FUL_ORD_001235,ORD_001235,Dubai Hub,Zone C,10/24/2025,,Failed,,SpeedLink
FUL_ORD_001236,ORD_001236,Dubai Hub,Zone D,1/3/2026,1/3/2026,Delayed,Address Issue,QuickShip
FUL_ORD_001237,ORD_001237,Abu Dhabi Hub,Zone D,10/26/2025,10/26/2025,On Time,,QuickShip
FUL_ORD_001238,ORD_001238,Sharjah Hub,Zone C,11/29/2025,11/29/2025,On Time,,QuickShip
FUL_ORD_001239,ORD_001239,Dubai Hub,Zone A,11/1/2025,,Failed,,QuickShip
FUL_ORD_001240,ORD_001240,Sharjah Hub,Zone D,12/1/2025,12/1/2025,On Time,,SpeedLink
FUL_ORD_001241,ORD_001241,Abu Dhabi Hub,Zone E,12/17/2025,,Failed,,SpeedLink
FUL_ORD_001242,ORD_001242,Sharjah Hub,Zone D,11/14/2025,11/14/2025,On Time,,FastTrack
FUL_ORD_001243,ORD_001243,Abu Dhabi Hub,Zone C,11/8/2025,11/8/2025,On Time,,SpeedLink
FUL_ORD_001244,ORD_001244,Dubai Hub,Zone F,1/2/2026,1/2/2026,On Time,,SpeedLink
FUL_ORD_001245,ORD_001245,Sharjah Hub,Zone A,12/10/2025,,Pending,,SpeedLink
FUL_ORD_001246,ORD_001246,Sharjah Hub,Zone B,12/6/2025,12/6/2025,On Time,,SpeedLink
FUL_ORD_001247,ORD_001247,Dubai Hub,Zone B,11/16/2025,11/17/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_001248,ORD_001248,Sharjah Hub,Zone A,1/5/2026,1/5/2026,On Time,,SpeedLink
FUL_ORD_001249,ORD_001249,Abu Dhabi Hub,Zone D,11/11/2025,11/11/2025,On Time,,QuickShip
FUL_ORD_001250,ORD_001250,Sharjah Hub,Zone A,12/28/2025,12/28/2025,On Time,,FastTrack
FUL_ORD_001251,ORD_001251,Abu Dhabi Hub,Zone E,10/10/2025,10/10/2025,On Time,,SpeedLink
FUL_ORD_001252,ORD_001252,Sharjah Hub,Zone D,12/24/2025,12/24/2025,On Time,,SpeedLink
FUL_ORD_001253,ORD_001253,Dubai Hub,Zone E,10/25/2025,10/25/2025,On Time,,SpeedLink
FUL_ORD_001254,ORD_001254,Abu Dhabi Hub,Zone D,12/18/2025,12/18/2025,On Time,,SpeedLink
FUL_ORD_001255,ORD_001255,Dubai Hub,Zone F,11/19/2025,,Pending,,SpeedLink
FUL_ORD_001256,ORD_001256,Dubai Hub,Zone D,10/12/2025,10/12/2025,On Time,,QuickShip
FUL_ORD_001257,ORD_001257,Dubai Hub,Zone C,12/28/2025,12/28/2025,On Time,,QuickShip
FUL_ORD_001258,ORD_001258,Dubai Hub,Zone E,11/28/2025,11/28/2025,On Time,,QuickShip
FUL_ORD_001259,ORD_001259,Sharjah Hub,Zone C,11/10/2025,11/10/2025,On Time,,FastTrack
FUL_ORD_001260,ORD_001260,Abu Dhabi Hub,Zone F,12/2/2025,12/2/2025,On Time,,SpeedLink
FUL_ORD_001261,ORD_001261,Dubai Hub,Zone F,12/31/2025,12/31/2025,On Time,,SpeedLink
FUL_ORD_001262,ORD_001262,Sharjah Hub,Zone B,11/16/2025,11/18/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_001263,ORD_001263,Dubai Hub,Zone F,12/27/2025,12/27/2025,On Time,,QuickShip
FUL_ORD_001264,ORD_001264,Dubai Hub,Zone E,12/17/2025,12/17/2025,On Time,,FastTrack
FUL_ORD_001265,ORD_001265,Abu Dhabi Hub,Zone F,10/30/2025,10/30/2025,On Time,,SpeedLink
FUL_ORD_001266,ORD_001266,Sharjah Hub,Zone B,12/27/2025,12/27/2025,On Time,,FastTrack
FUL_ORD_001267,ORD_001267,Sharjah Hub,Zone D,11/16/2025,11/17/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_001268,ORD_001268,Dubai Hub,Zone D,12/17/2025,12/17/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_001269,ORD_001269,Abu Dhabi Hub,Zone C,11/12/2025,11/12/2025,On Time,,QuickShip
FUL_ORD_001270,ORD_001270,Abu Dhabi Hub,Zone B,10/27/2025,10/27/2025,On Time,,QuickShip
FUL_ORD_001271,ORD_001271,Sharjah Hub,Zone A,10/13/2025,10/13/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_001272,ORD_001272,Dubai Hub,Zone B,12/17/2025,12/17/2025,On Time,,FastTrack
FUL_ORD_001273,ORD_001273,Abu Dhabi Hub,Zone A,1/3/2026,1/3/2026,On Time,,FastTrack
FUL_ORD_001274,ORD_001274,Sharjah Hub,Zone D,10/12/2025,10/14/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_001275,ORD_001275,Sharjah Hub,Zone F,12/20/2025,12/20/2025,On Time,,FastTrack
FUL_ORD_001276,ORD_001276,Sharjah Hub,Zone D,12/14/2025,12/14/2025,On Time,,QuickShip
FUL_ORD_001277,ORD_001277,Abu Dhabi Hub,Zone C,10/25/2025,10/25/2025,On Time,,QuickShip
FUL_ORD_001278,ORD_001278,Dubai Hub,Zone D,11/13/2025,11/13/2025,On Time,,QuickShip
FUL_ORD_001279,ORD_001279,Dubai Hub,Zone F,10/22/2025,10/22/2025,On Time,,SpeedLink
FUL_ORD_001280,ORD_001280,Dubai Hub,Zone B,11/2/2025,11/3/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_001281,ORD_001281,Dubai Hub,Zone E,11/11/2025,11/11/2025,On Time,,QuickShip
FUL_ORD_001282,ORD_001282,Abu Dhabi Hub,Zone D,11/5/2025,11/5/2025,On Time,,SpeedLink
FUL_ORD_001283,ORD_001283,Dubai Hub,Zone C,12/21/2025,12/21/2025,On Time,,QuickShip
FUL_ORD_001284,ORD_001284,Abu Dhabi Hub,Zone E,10/16/2025,10/16/2025,On Time,,QuickShip
FUL_ORD_001285,ORD_001285,Sharjah Hub,Zone E,10/12/2025,10/12/2025,On Time,,SpeedLink
FUL_ORD_001286,ORD_001286,Abu Dhabi Hub,Zone B,10/25/2025,10/25/2025,On Time,,QuickShip
FUL_ORD_001287,ORD_001287,Abu Dhabi Hub,Zone A,11/16/2025,11/16/2025,On Time,,QuickShip
FUL_ORD_001288,ORD_001288,Sharjah Hub,Zone F,10/10/2025,10/10/2025,On Time,,SpeedLink
FUL_ORD_001289,ORD_001289,Abu Dhabi Hub,Zone C,12/19/2025,12/19/2025,On Time,,FastTrack
FUL_ORD_001290,ORD_001290,Abu Dhabi Hub,Zone B,10/20/2025,10/20/2025,On Time,,FastTrack
FUL_ORD_001291,ORD_001291,Dubai Hub,Zone D,12/7/2025,12/9/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_001292,ORD_001292,Dubai Hub,Zone B,10/20/2025,10/20/2025,On Time,,FastTrack
FUL_ORD_001293,ORD_001293,Sharjah Hub,Zone F,10/19/2025,10/19/2025,On Time,,QuickShip
FUL_ORD_001294,ORD_001294,Sharjah Hub,Zone F,12/15/2025,12/15/2025,On Time,,QuickShip
FUL_ORD_001295,ORD_001295,Sharjah Hub,Zone B,10/14/2025,10/14/2025,On Time,,QuickShip
FUL_ORD_001296,ORD_001296,Dubai Hub,Zone B,10/22/2025,10/22/2025,On Time,,QuickShip
FUL_ORD_001297,ORD_001297,Dubai Hub,Zone B,12/17/2025,12/19/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_001298,ORD_001298,Sharjah Hub,Zone E,12/22/2025,12/24/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_001299,ORD_001299,Abu Dhabi Hub,Zone E,10/30/2025,10/30/2025,On Time,,QuickShip
FUL_ORD_001300,ORD_001300,Dubai Hub,Zone B,12/8/2025,12/10/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_001301,ORD_001301,Abu Dhabi Hub,Zone D,11/19/2025,11/19/2025,On Time,,FastTrack
FUL_ORD_001302,ORD_001302,Dubai Hub,Zone F,12/18/2025,12/18/2025,On Time,,FastTrack
FUL_ORD_001303,ORD_001303,Dubai Hub,Zone D,12/5/2025,12/5/2025,On Time,,QuickShip
FUL_ORD_001304,ORD_001304,Dubai Hub,Zone D,11/23/2025,11/23/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_001305,ORD_001305,Sharjah Hub,Zone F,10/26/2025,10/26/2025,On Time,,FastTrack
FUL_ORD_001306,ORD_001306,Dubai Hub,Zone E,12/24/2025,12/24/2025,On Time,,QuickShip
FUL_ORD_001307,ORD_001307,Abu Dhabi Hub,Zone D,11/26/2025,11/26/2025,On Time,,QuickShip
FUL_ORD_001308,ORD_001308,Dubai Hub,Zone B,10/24/2025,10/24/2025,On Time,,SpeedLink
FUL_ORD_001309,ORD_001309,Dubai Hub,Zone E,10/12/2025,10/12/2025,On Time,,QuickShip
FUL_ORD_001310,ORD_001310,Sharjah Hub,Zone C,10/18/2025,10/18/2025,On Time,,SpeedLink
FUL_ORD_001311,ORD_001311,Sharjah Hub,Zone C,11/6/2025,,Failed,,QuickShip
FUL_ORD_001312,ORD_001312,Sharjah Hub,Zone F,10/20/2025,10/20/2025,On Time,,QuickShip
FUL_ORD_001313,ORD_001313,Sharjah Hub,Zone A,11/8/2025,11/8/2025,On Time,,SpeedLink
FUL_ORD_001314,ORD_001314,Sharjah Hub,Zone C,12/27/2025,,Pending,,QuickShip
FUL_ORD_001315,ORD_001315,Sharjah Hub,Zone D,12/25/2025,12/26/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_001316,ORD_001316,Dubai Hub,Zone C,11/22/2025,11/23/2025,Delayed,Warehouse Delay,SpeedLink
FUL_ORD_001317,ORD_001317,Sharjah Hub,Zone D,12/9/2025,12/9/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_001318,ORD_001318,Abu Dhabi Hub,Zone F,12/20/2025,12/20/2025,On Time,,FastTrack
FUL_ORD_001319,ORD_001319,Sharjah Hub,Zone F,12/15/2025,12/15/2025,On Time,,SpeedLink
FUL_ORD_001320,ORD_001320,Sharjah Hub,Zone A,10/23/2025,10/23/2025,On Time,,FastTrack
FUL_ORD_001321,ORD_001321,Sharjah Hub,Zone E,12/9/2025,12/9/2025,On Time,,SpeedLink
FUL_ORD_001322,ORD_001322,Dubai Hub,Zone A,11/25/2025,11/26/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_001323,ORD_001323,Abu Dhabi Hub,Zone E,10/25/2025,10/27/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_001324,ORD_001324,Abu Dhabi Hub,Zone B,12/17/2025,12/17/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_001325,ORD_001325,Sharjah Hub,Zone F,10/15/2025,10/15/2025,On Time,,QuickShip
FUL_ORD_001326,ORD_001326,Dubai Hub,Zone B,11/20/2025,11/20/2025,On Time,,SpeedLink
FUL_ORD_001327,ORD_001327,Dubai Hub,Zone F,10/20/2025,10/20/2025,On Time,,FastTrack
FUL_ORD_001328,ORD_001328,Sharjah Hub,Zone A,1/8/2026,1/8/2026,On Time,,FastTrack
FUL_ORD_001329,ORD_001329,Dubai Hub,Zone B,12/9/2025,,Failed,,QuickShip
FUL_ORD_001330,ORD_001330,Sharjah Hub,Zone D,11/25/2025,11/25/2025,On Time,,SpeedLink
FUL_ORD_001331,ORD_001331,Dubai Hub,Zone C,12/12/2025,12/12/2025,On Time,,SpeedLink
FUL_ORD_001332,ORD_001332,Sharjah Hub,Zone E,11/30/2025,11/30/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_001333,ORD_001333,Sharjah Hub,Zone A,11/4/2025,11/4/2025,On Time,,SpeedLink
FUL_ORD_001334,ORD_001334,Sharjah Hub,Zone E,11/13/2025,11/13/2025,On Time,,FastTrack
FUL_ORD_001335,ORD_001335,Sharjah Hub,Zone F,11/3/2025,11/3/2025,On Time,,QuickShip
FUL_ORD_001336,ORD_001336,Dubai Hub,Zone B,12/14/2025,,Pending,,FastTrack
FUL_ORD_001337,ORD_001337,Dubai Hub,Zone A,12/21/2025,12/23/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_001338,ORD_001338,Dubai Hub,Zone E,1/5/2026,1/6/2026,Delayed,Warehouse Delay,QuickShip
FUL_ORD_001339,ORD_001339,Abu Dhabi Hub,Zone E,10/29/2025,10/29/2025,On Time,,QuickShip
FUL_ORD_001340,ORD_001340,Sharjah Hub,Zone E,12/27/2025,12/27/2025,On Time,,SpeedLink
FUL_ORD_001341,ORD_001341,Abu Dhabi Hub,Zone C,11/27/2025,11/29/2025,Delayed,Address Issue,QuickShip
FUL_ORD_001342,ORD_001342,Sharjah Hub,Zone B,12/18/2025,12/18/2025,On Time,,QuickShip
FUL_ORD_001343,ORD_001343,Abu Dhabi Hub,Zone C,10/13/2025,,Failed,,SpeedLink
FUL_ORD_001344,ORD_001344,Abu Dhabi Hub,Zone F,10/30/2025,10/30/2025,On Time,,FastTrack
FUL_ORD_001345,ORD_001345,Abu Dhabi Hub,Zone A,11/9/2025,11/10/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_001346,ORD_001346,Sharjah Hub,Zone E,10/14/2025,10/15/2025,Delayed,Warehouse Delay,SpeedLink
FUL_ORD_001347,ORD_001347,Dubai Hub,Zone B,10/27/2025,10/27/2025,On Time,,FastTrack
FUL_ORD_001348,ORD_001348,Sharjah Hub,Zone C,11/13/2025,11/13/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_001349,ORD_001349,Sharjah Hub,Zone C,10/27/2025,10/27/2025,On Time,,FastTrack
FUL_ORD_001350,ORD_001350,Abu Dhabi Hub,Zone D,10/27/2025,10/27/2025,On Time,,SpeedLink
FUL_ORD_001351,ORD_001351,Sharjah Hub,Zone B,10/18/2025,10/18/2025,On Time,,SpeedLink
FUL_ORD_001352,ORD_001352,Sharjah Hub,Zone C,12/2/2025,,Failed,,FastTrack
FUL_ORD_001353,ORD_001353,Dubai Hub,Zone B,11/5/2025,11/5/2025,On Time,,QuickShip
FUL_ORD_001354,ORD_001354,Sharjah Hub,Zone C,10/24/2025,10/24/2025,On Time,,SpeedLink
FUL_ORD_001355,ORD_001355,Abu Dhabi Hub,Zone A,11/26/2025,11/26/2025,On Time,,QuickShip
FUL_ORD_001356,ORD_001356,Sharjah Hub,Zone B,12/25/2025,12/26/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_001357,ORD_001357,Sharjah Hub,Zone D,11/3/2025,11/3/2025,On Time,,SpeedLink
FUL_ORD_001358,ORD_001358,Dubai Hub,Zone E,11/23/2025,11/23/2025,On Time,,QuickShip
FUL_ORD_001359,ORD_001359,Abu Dhabi Hub,Zone A,1/3/2026,1/3/2026,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_001360,ORD_001360,Dubai Hub,Zone B,11/2/2025,11/2/2025,On Time,,QuickShip
FUL_ORD_001361,ORD_001361,Dubai Hub,Zone B,11/22/2025,11/22/2025,On Time,,SpeedLink
FUL_ORD_001362,ORD_001362,Dubai Hub,Zone F,1/3/2026,1/3/2026,On Time,,FastTrack
FUL_ORD_001363,ORD_001363,Sharjah Hub,Zone C,10/24/2025,10/25/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_001364,ORD_001364,Abu Dhabi Hub,Zone D,12/17/2025,12/19/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_001365,ORD_001365,Abu Dhabi Hub,Zone C,10/24/2025,10/24/2025,On Time,,FastTrack
FUL_ORD_001366,ORD_001366,Abu Dhabi Hub,Zone F,10/15/2025,10/15/2025,On Time,,FastTrack
FUL_ORD_001367,ORD_001367,Abu Dhabi Hub,Zone C,11/16/2025,11/16/2025,On Time,,FastTrack
FUL_ORD_001368,ORD_001368,Sharjah Hub,Zone D,10/19/2025,10/19/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_001369,ORD_001369,Dubai Hub,Zone F,10/9/2025,10/9/2025,On Time,,FastTrack
FUL_ORD_001370,ORD_001370,Abu Dhabi Hub,Zone D,10/13/2025,10/13/2025,On Time,,QuickShip
FUL_ORD_001371,ORD_001371,Sharjah Hub,Zone D,12/16/2025,12/18/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_001372,ORD_001372,Dubai Hub,Zone A,10/13/2025,10/13/2025,On Time,,FastTrack
FUL_ORD_001373,ORD_001373,Abu Dhabi Hub,Zone A,12/9/2025,12/10/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_001374,ORD_001374,Dubai Hub,Zone F,10/29/2025,10/29/2025,On Time,,QuickShip
FUL_ORD_001375,ORD_001375,Sharjah Hub,Zone D,10/31/2025,11/1/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_001376,ORD_001376,Sharjah Hub,Zone C,10/28/2025,,Failed,,QuickShip
FUL_ORD_001377,ORD_001377,Abu Dhabi Hub,Zone D,10/25/2025,10/25/2025,On Time,,SpeedLink
FUL_ORD_001378,ORD_001378,Dubai Hub,Zone E,12/22/2025,12/22/2025,On Time,,QuickShip
FUL_ORD_001379,ORD_001379,Abu Dhabi Hub,Zone B,11/19/2025,11/20/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_001380,ORD_001380,Abu Dhabi Hub,Zone C,10/12/2025,10/12/2025,On Time,,SpeedLink
FUL_ORD_001381,ORD_001381,Sharjah Hub,Zone E,12/12/2025,,Failed,,FastTrack
FUL_ORD_001382,ORD_001382,Sharjah Hub,Zone F,12/20/2025,12/20/2025,On Time,,QuickShip
FUL_ORD_001383,ORD_001383,Abu Dhabi Hub,Zone B,12/20/2025,12/20/2025,On Time,,FastTrack
FUL_ORD_001384,ORD_001384,Dubai Hub,Zone B,11/3/2025,11/3/2025,On Time,,FastTrack
FUL_ORD_001385,ORD_001385,Dubai Hub,Zone C,10/25/2025,10/25/2025,On Time,,SpeedLink
FUL_ORD_001386,ORD_001386,Dubai Hub,Zone F,12/26/2025,12/26/2025,On Time,,SpeedLink
FUL_ORD_001387,ORD_001387,Sharjah Hub,Zone D,12/10/2025,12/10/2025,Delayed,Address Issue,QuickShip
FUL_ORD_001388,ORD_001388,Abu Dhabi Hub,Zone E,10/19/2025,10/19/2025,On Time,,QuickShip
FUL_ORD_001389,ORD_001389,Abu Dhabi Hub,Zone A,10/19/2025,,Failed,,QuickShip
FUL_ORD_001390,ORD_001390,Abu Dhabi Hub,Zone E,10/24/2025,10/24/2025,On Time,,SpeedLink
FUL_ORD_001391,ORD_001391,Abu Dhabi Hub,Zone E,12/14/2025,,Failed,,FastTrack
FUL_ORD_001392,ORD_001392,Dubai Hub,Zone E,1/8/2026,1/8/2026,On Time,,QuickShip
FUL_ORD_001393,ORD_001393,Sharjah Hub,Zone D,1/2/2026,1/2/2026,On Time,,QuickShip
FUL_ORD_001394,ORD_001394,Abu Dhabi Hub,Zone E,12/26/2025,12/26/2025,On Time,,FastTrack
FUL_ORD_001395,ORD_001395,Abu Dhabi Hub,Zone F,10/14/2025,10/15/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_001396,ORD_001396,Abu Dhabi Hub,Zone B,12/23/2025,12/23/2025,On Time,,FastTrack
FUL_ORD_001397,ORD_001397,Sharjah Hub,Zone E,11/14/2025,11/14/2025,On Time,,SpeedLink
FUL_ORD_001398,ORD_001398,Dubai Hub,Zone F,1/1/2026,1/1/2026,On Time,,QuickShip
FUL_ORD_001399,ORD_001399,Abu Dhabi Hub,Zone B,12/17/2025,12/18/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_001400,ORD_001400,Dubai Hub,Zone A,11/22/2025,11/22/2025,On Time,,FastTrack
FUL_ORD_001401,ORD_001401,Sharjah Hub,Zone E,10/23/2025,10/23/2025,On Time,,QuickShip
FUL_ORD_001402,ORD_001402,Sharjah Hub,Zone F,12/13/2025,12/13/2025,On Time,,FastTrack
FUL_ORD_001403,ORD_001403,Dubai Hub,Zone E,11/12/2025,11/12/2025,On Time,,FastTrack
FUL_ORD_001404,ORD_001404,Abu Dhabi Hub,Zone D,12/30/2025,12/30/2025,On Time,,QuickShip
FUL_ORD_001405,ORD_001405,Sharjah Hub,Zone F,11/15/2025,11/15/2025,On Time,,SpeedLink
FUL_ORD_001406,ORD_001406,Abu Dhabi Hub,Zone B,12/22/2025,12/22/2025,On Time,,QuickShip
FUL_ORD_001407,ORD_001407,Dubai Hub,Zone D,10/15/2025,10/16/2025,Delayed,Address Issue,FastTrack
FUL_ORD_001408,ORD_001408,Abu Dhabi Hub,Zone D,12/2/2025,,Failed,,QuickShip
FUL_ORD_001409,ORD_001409,Dubai Hub,Zone B,10/23/2025,10/25/2025,Delayed,Warehouse Delay,QuickShip
FUL_ORD_001410,ORD_001410,Abu Dhabi Hub,Zone F,11/18/2025,,Pending,,QuickShip
FUL_ORD_001411,ORD_001411,Sharjah Hub,Zone E,12/13/2025,12/13/2025,On Time,,QuickShip
FUL_ORD_001412,ORD_001412,Abu Dhabi Hub,Zone F,10/27/2025,10/27/2025,On Time,,FastTrack
FUL_ORD_001413,ORD_001413,Sharjah Hub,Zone C,12/18/2025,12/18/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_001414,ORD_001414,Dubai Hub,Zone F,12/8/2025,12/8/2025,On Time,,SpeedLink
FUL_ORD_001415,ORD_001415,Dubai Hub,Zone B,10/9/2025,10/9/2025,On Time,,QuickShip
FUL_ORD_001416,ORD_001416,Abu Dhabi Hub,Zone F,10/19/2025,10/19/2025,On Time,,QuickShip
